"","V2","V7"
"3243",44021,"930.24"
"3244",44025,"1075.59"
"3245",44050,"930.24"
"3246",44055,"1315.8"
"3247",44100,"218.03"
"3248",44110,"944.78"
"3249",44111,"1424.43"
"3250",44120,"1322.69"
"3251",44121,"668.61"
"3252",44125,"1395.36"
"3253",44130,"1250.01"
"3254",44139,"91.8"
"3255",44140,"1424.43"
"3256",44141,"1497.11"
"3257",44143,"1497.11"
"3258",44144,"1569.78"
"3259",44145,"1715.13"
"3260",44146,"1860.48"
"3261",44147,"2063.97"
"3262",44150,"1933.16"
"3263",44151,"2500.02"
"3264",44152,"2500.02"
"3265",44153,"2776.19"
"3266",44155,"2282"
"3267",44156,"3139.56"
"3268",44160,"1569.78"
"3269",44300,"828.5"
"3270",44310,"1075.59"
"3271",44312,"336.6"
"3272",44314,"1133.73"
"3273",44316,"1787.81"
"3274",44320,"872.1"
"3275",44322,"973.85"
"3276",44340,"336.6"
"3277",44345,"872.1"
"3278",44346,"1025.1"
"3279",44360,"319.77"
"3280",44361,"421.52"
"3281",44363,"421.52"
"3282",44364,"494.19"
"3283",44365,"479.66"
"3284",44366,"566.87"
"3285",44369,"479.66"
"3286",44372,"392.45"
"3287",44373,"392.45"
"3288",44376,"436.05"
"3289",44377,"479.66"
"3290",44378,"668.61"
"3291",44380,"319.77"
"3292",44382,"450.59"
"3293",44385,"377.91"
"3294",44386,"450.59"
"3295",44388,"436.05"
"3296",44389,"552.33"
"3297",44390,"581.4"
"3298",44391,"683.15"
"3299",44392,"581.4"
"3300",44393,"581.4"
"3301",44394,"581.4"
"3302",44500,"348.84"
"3303",44602,"1075.59"
"3304",44603,"1250.01"
"3305",44604,"1075.59"
"3306",44605,"1206.41"
"3307",44615,"1279.08"
"3308",44620,"784.89"
"3309",44625,"1162.8"
"3310",44640,"872.1"
"3311",44650,"1055.7"
"3312",44660,"1055.7"
"3313",44661,"1569.78"
"3314",44680,"1279.08"
"3315",44799,"BR"
"3316",44800,"857.57"
"3317",44820,"749.7"
"3318",44850,"857.57"
"3319",44899,"BR"
"3320",44900,"627.3"
"3321",44950,"654.08"
"3322",44955,"319.77"
"3323",44960,"857.57"
"3324",45000,"306"
"3325",45005,"183.6"
"3326",45020,"336.6"
"3327",45100,"290.7"
"3328",45108,"712.22"
"3329",45110,"1845.95"
"3330",45111,"1497.11"
"3331",45112,"1845.95"
"3332",45113,"2296.53"
"3333",45114,"2136.65"
"3334",45116,"1497.11"
"3335",45120,"2136.65"
"3336",45121,"1845.95"
"3337",45123,"1220.94"
"3338",45130,"1177.34"
"3339",45135,"1991.3"
"3340",45150,"494.19"
"3341",45160,"1279.08"
"3342",45170,"596.7"
"3343",45190,"306"
"3344",45300,"61.2"
"3345",45303,"76.5"
"3346",45305,"107.1"
"3347",45307,"218.03"
"3348",45308,"218.03"
"3349",45309,"218.03"
"3350",45315,"218.03"
"3351",45317,"188.96"
"3352",45320,"232.56"
"3353",45321,"232.56"
"3354",45330,"122.4"
"3355",45331,"181.07"
"3356",45332,"275.4"
"3357",45333,"290.7"
"3358",45334,"363.38"
"3359",45337,"348.84"
"3360",45338,"306"
"3361",45339,"290.7"
"3362",45355,"232.56"
"3363",45378,"450.59"
"3364",45379,"581.4"
"3365",45380,"496.25"
"3366",45382,"627.3"
"3367",45383,"625.01"
"3368",45384,"610.47"
"3369",45385,"639.54"
"3370",45500,"784.89"
"3371",45505,"784.89"
"3372",45520,"61.2"
"3373",45540,"1279.08"
"3374",45541,"1279.08"
"3375",45550,"1497.11"
"3376",45560,"413.1"
"3377",45562,"1366.29"
"3378",45563,"1511.64"
"3379",45800,"1351.76"
"3380",45805,"1497.11"
"3381",45820,"1424.43"
"3382",45825,"1497.11"
"3383",45900,"91.8"
"3384",45905,"122.4"
"3385",45910,"247.1"
"3386",45915,"260.1"
"3387",45999,"BR"
"3388",46030,"76.5"
"3389",46040,"290.7"
"3390",46045,"310.27"
"3391",46050,"122.4"
"3392",46060,"668.61"
"3393",46070,"122.4"
"3394",46080,"261.63"
"3395",46083,"76.5"
"3396",46200,"450.59"
"3397",46210,"137.7"
"3398",46211,"382.5"
"3399",46220,"76.5"
"3400",46221,"153"
"3401",46230,"122.4"
"3402",46250,"421.52"
"3403",46255,"566.87"
"3404",46257,"610.47"
"3405",46258,"639.54"
"3406",46260,"712.22"
"3407",46261,"755.82"
"3408",46262,"784.89"
"3409",46270,"421.52"
"3410",46275,"625.01"
"3411",46280,"712.22"
"3412",46285,"244.8"
"3413",46288,"712.22"
"3414",46320,"107.1"
"3415",46500,"45.9"
"3416",46600,"30.6"
"3417",46604,"45.9"
"3418",46606,"61.2"
"3419",46608,"76.5"
"3420",46610,"137.7"
"3421",46611,"137.7"
"3422",46612,"137.7"
"3423",46614,"153"
"3424",46615,"137.7"
"3425",46700,"581.4"
"3426",46705,"654.08"
"3427",46715,"566.87"
"3428",46716,"749.7"
"3429",46730,"1499.4"
"3430",46735,"1941.53"
"3431",46740,"1991.3"
"3432",46742,"2456.42"
"3433",46744,"2463.3"
"3434",46746,"2708.1"
"3435",46748,"2998.8"
"3436",46750,"944.78"
"3437",46751,"1133.73"
"3438",46753,"519.33"
"3439",46754,"122.4"
"3440",46760,"1002.92"
"3441",46761,"1424.43"
"3442",46762,"1787.81"
"3443",46900,"61.2"
"3444",46910,"107.1"
"3445",46916,"137.7"
"3446",46917,"306"
"3447",46922,"198.9"
"3448",46924,"443.7"
"3449",46934,"229.5"
"3450",46935,"229.5"
"3451",46936,"421.52"
"3452",46937,"229.5"
"3453",46938,"372.87"
"3454",46940,"76.5"
"3455",46942,"76.5"
"3456",46945,"107.1"
"3457",46946,"183.6"
"3458",46999,"BR"
"3459",47000,"168.3"
"3460",47001,"76.5"
"3461",47010,"902.7"
"3462",47015,"902.7"
"3463",47100,"673.2"
"3464",47120,"1912.5"
"3465",47122,"2249.1"
"3466",47125,"2249.1"
"3467",47130,"2249.1"
"3468",47133,"BR"
"3469",47134,"BR"
"3470",47135,"BR"
"3471",47136,"BR"
"3472",47300,"1046.52"
"3473",47350,"1101.6"
"3474",47360,"1514.7"
"3475",47361,"1820.7"
"3476",47362,"902.7"
"3477",47399,"BR"
"3478",47400,"1499.4"
"3479",47420,"1235.45"
"3480",47425,"1438.97"
"3481",47460,"1540.71"
"3482",47480,"1075.59"
"3483",47490,"443.7"
"3484",47500,"232.56"
"3485",47505,"58.14"
"3486",47510,"306"
"3487",47511,"306"
"3488",47525,"229.5"
"3489",47530,"290.7"
"3490",47550,"153"
"3491",47552,"306"
"3492",47553,"349.7"
"3493",47554,"367.2"
"3494",47555,"367.2"
"3495",47556,"367.2"
"3496",47600,"1191.87"
"3497",47605,"1351.76"
"3498",47610,"1395.36"
"3499",47612,"1918.62"
"3500",47620,"1584.32"
"3501",47630,"443.7"
"3502",47700,"1075.59"
"3503",47701,"1962.23"
"3504",47711,"1744.2"
"3505",47712,"1889.55"
"3506",47715,"1279.08"
"3507",47716,"1075.59"
"3508",47720,"1075.59"
"3509",47721,"1366.29"
"3510",47740,"1220.94"
"3511",47741,"1511.64"
"3512",47760,"1575.9"
"3513",47765,"1642.46"
"3514",47780,"2107.58"
"3515",47785,"2151.18"
"3516",47800,"1569.78"
"3517",47801,"981.59"
"3518",47802,"1642.46"
"3519",47900,"979.2"
"3520",47999,"BR"
"3521",48000,"979.2"
"3522",48001,"2340.14"
"3523",48005,"1591.2"
"3524",48020,"1279.08"
"3525",48100,"1002.92"
"3526",48102,"229.5"
"3527",48120,"1279.08"
"3528",48140,"1497.11"
"3529",48145,"1715.13"
"3530",48146,"1991.3"
"3531",48148,"1715.13"
"3532",48150,"2910.84"
"3533",48152,"2674.1"
"3534",48153,"2909.19"
"3535",48154,"2689.1"
"3536",48155,"2427.35"
"3537",48160,"2950.61"
"3538",48180,"1991.3"
"3539",48400,"232.56"
"3540",48500,"1366.29"
"3541",48510,"1424.43"
"3542",48520,"1206.41"
"3543",48540,"1424.43"
"3544",48545,"1264.55"
"3545",48547,"2558.16"
"3546",48550,"BR"
"3547",48554,"BR"
"3548",48556,"BR"
"3549",48999,"BR"
"3550",49000,"944.78"
"3551",49002,"944.78"
"3552",49010,"944.78"
"3553",49020,"826.2"
"3554",49021,"183.6"
"3555",49040,"1133.73"
"3556",49060,"979.2"
"3557",49080,"107.1"
"3558",49081,"76.5"
"3559",49085,"759.79"
"3560",49180,"218.03"
"3561",49200,"1133.73"
"3562",49201,"1424.43"
"3563",49215,"1713.6"
"3564",49220,"1424.43"
"3565",49250,"520.2"
"3566",49255,"720.88"
"3567",49400,"107.1"
"3568",49420,"247.1"
"3569",49421,"537.8"
"3570",49422,"436.05"
"3571",49425,"901.17"
"3572",49426,"901.17"
"3573",49427,"87.21"
"3574",49428,"306"
"3575",49429,"726.75"
"3576",49495,"712.22"
"3577",49496,"813.96"
"3578",49500,"639.54"
"3579",49501,"741.29"
"3580",49505,"683.15"
"3581",49507,"784.89"
"3582",49520,"843.03"
"3583",49521,"901.17"
"3584",49525,"799.43"
"3585",49540,"799.43"
"3586",49550,"625.01"
"3587",49553,"741.29"
"3588",49555,"697.68"
"3589",49557,"799.43"
"3590",49560,"857.57"
"3591",49561,"988.38"
"3592",49565,"1031.99"
"3593",49566,"1119.2"
"3594",49568,"214.2"
"3595",49570,"508.73"
"3596",49572,"581.4"
"3597",49580,"523.26"
"3598",49582,"639.54"
"3599",49585,"639.54"
"3600",49587,"741.29"
"3601",49590,"712.22"
"3602",49600,"784.89"
"3603",49605,"1361.7"
"3604",49606,"1025.1"
"3605",49610,"784.89"
"3606",49611,"784.89"
"3607",49900,"535.5"
"3608",49905,"566.87"
"3609",49906,"BR"
"3610",49999,"BR"
"3611",50010,"1075.59"
"3612",50020,"959.31"
"3613",50040,"1279.08"
"3614",50045,"1279.08"
"3615",50060,"1351.76"
"3616",50065,"1715.13"
"3617",50070,"1715.13"
"3618",50075,"1715.13"
"3619",50080,"1380.83"
"3620",50081,"1584.32"
"3621",50100,"1075.59"
"3622",50120,"1279.08"
"3623",50125,"1279.08"
"3624",50130,"1279.08"
"3625",50135,"1569.78"
"3626",50200,"232.56"
"3627",50205,"698.87"
"3628",50220,"1380.83"
"3629",50225,"1744.2"
"3630",50230,"2180.25"
"3631",50234,"1569.78"
"3632",50236,"1642.46"
"3633",50240,"1569.78"
"3634",50280,"1133.73"
"3635",50290,"1133.73"
"3636",50300,"1279.08"
"3637",50320,"2034.9"
"3638",50340,"1279.08"
"3639",50360,"2543.63"
"3640",50365,"3604.68"
"3641",50370,"1206.41"
"3642",50380,"2282"
"3643",50390,"203.49"
"3644",50392,"204.26"
"3645",50393,"229.5"
"3646",50394,"61.2"
"3647",50395,"421.52"
"3648",50396,"30.6"
"3649",50398,"45.9"
"3650",50400,"1569.78"
"3651",50405,"2020.37"
"3652",50500,"1671.53"
"3653",50520,"1889.55"
"3654",50525,"2034.9"
"3655",50526,"2034.9"
"3656",50540,"2398.28"
"3657",50551,"229.5"
"3658",50553,"260.1"
"3659",50555,"306"
"3660",50557,"382.5"
"3661",50559,"421.52"
"3662",50561,"443.7"
"3663",50570,"229.5"
"3664",50572,"260.1"
"3665",50574,"306"
"3666",50575,"719.1"
"3667",50576,"382.5"
"3668",50578,"421.52"
"3669",50580,"443.7"
"3670",50590,"1424.43"
"3671",50600,"1133.73"
"3672",50605,"749.7"
"3673",50610,"1206.41"
"3674",50620,"1133.73"
"3675",50630,"1206.41"
"3676",50650,"1279.08"
"3677",50660,"1497.11"
"3678",50684,"30.6"
"3679",50686,"61.2"
"3680",50688,"30.6"
"3681",50690,"61.2"
"3682",50700,"1526.18"
"3683",50715,"1526.18"
"3684",50722,"1034.88"
"3685",50725,"1715.13"
"3686",50727,"857.57"
"3687",50728,"1133.73"
"3688",50740,"1497.11"
"3689",50750,"1569.78"
"3690",50760,"1497.11"
"3691",50770,"1569.78"
"3692",50780,"1497.11"
"3693",50782,"1642.46"
"3694",50783,"1715.13"
"3695",50785,"1918.62"
"3696",50800,"1497.11"
"3697",50810,"2543.63"
"3698",50815,"2543.63"
"3699",50820,"2543.63"
"3700",50825,"2500.02"
"3701",50830,"1499.4"
"3702",50840,"2543.63"
"3703",50845,"1627.92"
"3704",50860,"1133.73"
"3705",50900,"1279.08"
"3706",50920,"1279.08"
"3707",50930,"1569.78"
"3708",50940,"1279.08"
"3709",50951,"229.5"
"3710",50953,"260.1"
"3711",50955,"306"
"3712",50957,"382.5"
"3713",50959,"421.52"
"3714",50961,"438.16"
"3715",50970,"229.5"
"3716",50972,"260.1"
"3717",50974,"306"
"3718",50976,"382.5"
"3719",50978,"421.52"
"3720",50980,"421.52"
"3721",51000,"45.9"
"3722",51005,"61.2"
"3723",51010,"137.7"
"3724",51020,"857.57"
"3725",51030,"857.57"
"3726",51040,"712.22"
"3727",51045,"784.89"
"3728",51050,"857.57"
"3729",51060,"1133.73"
"3730",51065,"1031.99"
"3731",51080,"683.15"
"3732",51500,"930.24"
"3733",51520,"1002.92"
"3734",51525,"1279.08"
"3735",51530,"1002.92"
"3736",51535,"1002.92"
"3737",51550,"1002.92"
"3738",51555,"1671.53"
"3739",51565,"1569.78"
"3740",51570,"2180.25"
"3741",51575,"2558.16"
"3742",51580,"2907"
"3743",51585,"3633.75"
"3744",51590,"3779.1"
"3745",51595,"4360.5"
"3746",51596,"3561.08"
"3747",51597,"4055.27"
"3748",51600,"30.6"
"3749",51605,"61.2"
"3750",51610,"61.2"
"3751",51700,"30.6"
"3752",51705,"30.6"
"3753",51710,"183.6"
"3754",51715,"348.84"
"3755",51720,"61.2"
"3756",51725,"91.8"
"3757",51726,"107.1"
"3758",51736,"45.9"
"3759",51739,"58.14"
"3760",51772,"107.1"
"3761",51784,"107.1"
"3762",51785,"107.1"
"3763",51792,"107.1"
"3764",51795,"91.8"
"3765",51797,"107.1"
"3766",51800,"1424.43"
"3767",51820,"2282"
"3768",51840,"1206.41"
"3769",51841,"1250.01"
"3770",51845,"1075.59"
"3771",51860,"1002.92"
"3772",51865,"1279.08"
"3773",51880,"683.15"
"3774",51900,"1497.11"
"3775",51920,"1279.08"
"3776",51925,"1497.11"
"3777",51940,"673.2"
"3778",51960,"2282"
"3779",51980,"1671.53"
"3780",52000,"168.3"
"3781",52005,"275.4"
"3782",52007,"306"
"3783",52010,"290.7"
"3784",52204,"290.7"
"3785",52214,"290.7"
"3786",52224,"306"
"3787",52234,"421.52"
"3788",52235,"784.89"
"3789",52240,"1133.73"
"3790",52250,"334.31"
"3791",52260,"261.63"
"3792",52265,"290.7"
"3793",52270,"351.9"
"3794",52275,"413.1"
"3795",52276,"523.26"
"3796",52277,"508.73"
"3797",52281,"306"
"3798",52283,"260.1"
"3799",52285,"275.4"
"3800",52290,"290.7"
"3801",52300,"392.45"
"3802",52301,"392.45"
"3803",52305,"392.45"
"3804",52310,"334.31"
"3805",52315,"489.6"
"3806",52317,"612"
"3807",52318,"886.64"
"3808",52320,"537.8"
"3809",52325,"930.24"
"3810",52327,"612"
"3811",52330,"459"
"3812",52332,"366.41"
"3813",52334,"363.38"
"3814",52335,"566.87"
"3815",52336,"1133.73"
"3816",52337,"1424.43"
"3817",52338,"712.22"
"3818",52339,"857.57"
"3819",52340,"508.73"
"3820",52450,"413.1"
"3821",52500,"712.22"
"3822",52510,"421.52"
"3823",52601,"1308.15"
"3824",52606,"336.6"
"3825",52612,"930.24"
"3826",52614,"566.87"
"3827",52620,"508.73"
"3828",52630,"1279.08"
"3829",52640,"726.75"
"3830",52647,"BR"
"3831",52648,"BR"
"3832",52700,"683.15"
"3833",53000,"203.49"
"3834",53010,"508.73"
"3835",53020,"122.4"
"3836",53025,"76.5"
"3837",53040,"275.4"
"3838",53060,"122.4"
"3839",53080,"351.9"
"3840",53085,"382.5"
"3841",53200,"174.42"
"3842",53210,"930.24"
"3843",53215,"1133.73"
"3844",53220,"712.22"
"3845",53230,"857.57"
"3846",53235,"857.57"
"3847",53240,"351.9"
"3848",53250,"784.89"
"3849",53260,"91.8"
"3850",53265,"183.6"
"3851",53270,"183.6"
"3852",53275,"275.4"
"3853",53400,"749.7"
"3854",53405,"1002.92"
"3855",53410,"1133.73"
"3856",53415,"1279.08"
"3857",53420,"1279.08"
"3858",53425,"1279.08"
"3859",53430,"1002.92"
"3860",53440,"1279.08"
"3861",53442,"443.7"
"3862",53443,"1279.08"
"3863",53445,"3066.89"
"3864",53447,"443.7"
"3865",53449,"712.22"
"3866",53450,"351.9"
"3867",53460,"275.4"
"3868",53502,"712.22"
"3869",53505,"712.22"
"3870",53510,"1162.8"
"3871",53515,"1671.53"
"3872",53520,"535.5"
"3873",53600,"45.9"
"3874",53601,"30.6"
"3875",53605,"72.68"
"3876",53620,"61.2"
"3877",53621,"61.2"
"3878",53660,"45.9"
"3879",53661,"30.6"
"3880",53665,"58.14"
"3881",53670,"29.07"
"3882",53675,"58.14"
"3883",53899,"BR"
"3884",54000,"61.2"
"3885",54001,"137.7"
"3886",54015,"153"
"3887",54050,"61.2"
"3888",54055,"91.8"
"3889",54056,"122.4"
"3890",54057,"290.7"
"3891",54060,"198.9"
"3892",54065,"421.52"
"3893",54100,"91.8"
"3894",54105,"137.7"
"3895",54110,"683.15"
"3896",54111,"749.7"
"3897",54112,"1075.59"
"3898",54115,"443.7"
"3899",54120,"843.03"
"3900",54125,"1279.08"
"3901",54130,"1715.13"
"3902",54135,"2136.65"
"3903",54150,"91.8"
"3904",54152,"203.49"
"3905",54160,"91.8"
"3906",54161,"276.17"
"3907",54200,"45.9"
"3908",54205,"520.2"
"3909",54220,"198.9"
"3910",54230,"145.35"
"3911",54231,"232.56"
"3912",54235,"90.99"
"3913",54240,"145.35"
"3914",54250,"145.35"
"3915",54300,"683.15"
"3916",54304,"930.24"
"3917",54308,"1133.73"
"3918",54312,"1279.08"
"3919",54316,"1424.43"
"3920",54318,"732.7"
"3921",54322,"886.64"
"3922",54324,"1206.41"
"3923",54326,"1366.29"
"3924",54328,"1613.39"
"3925",54332,"1671.53"
"3926",54336,"1700.6"
"3927",54340,"857.57"
"3928",54344,"1133.73"
"3929",54348,"1671.53"
"3930",54352,"1918.62"
"3931",54360,"944.78"
"3932",54380,"857.57"
"3933",54385,"1424.43"
"3934",54390,"1715.13"
"3935",54400,"1220.94"
"3936",54401,"1250.01"
"3937",54402,"712.22"
"3938",54405,"2063.97"
"3939",54407,"1250.01"
"3940",54409,"1133.73"
"3941",54420,"1017.45"
"3942",54430,"1017.45"
"3943",54435,"566.87"
"3944",54440,"784.89"
"3945",54450,"87.52"
"3946",54500,"87.21"
"3947",54505,"261.63"
"3948",54510,"421.52"
"3949",54520,"508.73"
"3950",54530,"770.36"
"3951",54535,"813.96"
"3952",54550,"566.87"
"3953",54560,"813.96"
"3954",54600,"683.15"
"3955",54620,"334.31"
"3956",54640,"784.89"
"3957",54650,"872.1"
"3958",54660,"342.79"
"3959",54670,"683.15"
"3960",54680,"843.03"
"3961",54700,"168.3"
"3962",54800,"91.8"
"3963",54820,"348.84"
"3964",54830,"363.38"
"3965",54840,"537.8"
"3966",54860,"566.87"
"3967",54861,"843.03"
"3968",54900,"843.03"
"3969",54901,"1162.8"
"3970",55000,"76.5"
"3971",55040,"566.87"
"3972",55041,"886.64"
"3973",55060,"421.52"
"3974",55100,"61.2"
"3975",55110,"421.52"
"3976",55120,"198.9"
"3977",55150,"712.22"
"3978",55175,"566.87"
"3979",55180,"857.57"
"3980",55200,"321.3"
"3981",55250,"321.3"
"3982",55300,"305.24"
"3983",55400,"1206.41"
"3984",55450,"214.2"
"3985",55500,"421.52"
"3986",55520,"421.52"
"3987",55530,"683.15"
"3988",55535,"799.43"
"3989",55540,"799.43"
"3990",55600,"566.87"
"3991",55605,"930.24"
"3992",55650,"1424.43"
"3993",55680,"421.52"
"3994",55700,"183.6"
"3995",55705,"683.15"
"3996",55720,"683.15"
"3997",55725,"1162.8"
"3998",55801,"1279.08"
"3999",55810,"1845.95"
"4000",55812,"2209.32"
"4001",55815,"2630.84"
"4002",55821,"1424.43"
"4003",55831,"1424.43"
"4004",55840,"1845.95"
"4005",55842,"1845.95"
"4006",55845,"2427.35"
"4007",55859,"749.7"
"4008",55860,"596.7"
"4009",55862,"1025.1"
"4010",55865,"1715.13"
"4011",55870,"BR"
"4012",55899,"BR"
"4013",55970,"BR"
"4014",55980,"BR"
"4015",56300,"639.54"
"4016",56301,"668.61"
"4017",56302,"668.61"
"4018",56303,"1075.59"
"4019",56304,"930.24"
"4020",56305,"770.36"
"4021",56306,"813.96"
"4022",56307,"1250.01"
"4023",56308,"1598.85"
"4024",56309,"901.17"
"4025",56311,"1206.41"
"4026",56312,"1279.08"
"4027",56313,"1540.71"
"4028",56315,"872.1"
"4029",56316,"683.15"
"4030",56317,"784.89"
"4031",56320,"712.22"
"4032",56322,"1002.92"
"4033",56323,"1569.78"
"4034",56324,"1075.59"
"4035",56340,"1322.69"
"4036",56341,"1438.97"
"4037",56342,"1569.78"
"4038",56343,"1511.64"
"4039",56344,"1656.99"
"4040",56350,"377.91"
"4041",56351,"625.01"
"4042",56352,"755.82"
"4043",56353,"799.43"
"4044",56354,"901.17"
"4045",56355,"799.43"
"4046",56356,"1090.13"
"4047",56362,"639.54"
"4048",56363,"712.22"
"4049",56399,"0"
"4050",56405,"91.8"
"4051",56420,"122.4"
"4052",56440,"436.05"
"4053",56441,"45.9"
"4054",56501,"188.96"
"4055",56515,"421.52"
"4056",56605,"91.8"
"4057",56606,"44.93"
"4058",56620,"784.89"
"4059",56625,"1337.22"
"4060",56630,"1598.85"
"4061",56631,"1787.81"
"4062",56632,"2136.65"
"4063",56633,"1787.81"
"4064",56634,"2223.86"
"4065",56637,"2441.88"
"4066",56640,"2209.32"
"4067",56700,"290.7"
"4068",56720,"130.82"
"4069",56740,"406.98"
"4070",56800,"421.52"
"4071",56805,"443.7"
"4072",56810,"421.52"
"4073",57000,"363.38"
"4074",57010,"413.1"
"4075",57020,"76.5"
"4076",57061,"218.03"
"4077",57065,"421.52"
"4078",57100,"76.5"
"4079",57105,"188.96"
"4080",57108,"828.5"
"4081",57110,"1002.92"
"4082",57120,"828.5"
"4083",57130,"377.91"
"4084",57135,"290.7"
"4085",57150,"15.3"
"4086",57160,"30.6"
"4087",57170,"30.6"
"4088",57180,"137.7"
"4089",57200,"421.52"
"4090",57210,"465.12"
"4091",57220,"668.61"
"4092",57230,"552.33"
"4093",57240,"683.15"
"4094",57250,"610.47"
"4095",57260,"930.24"
"4096",57265,"1177.34"
"4097",57268,"712.22"
"4098",57270,"1002.92"
"4099",57280,"1002.92"
"4100",57282,"1002.92"
"4101",57284,"1061.06"
"4102",57288,"1104.66"
"4103",57289,"1031.99"
"4104",57291,"857.57"
"4105",57292,"1569.78"
"4106",57300,"857.57"
"4107",57305,"1206.41"
"4108",57307,"1279.08"
"4109",57310,"1031.99"
"4110",57311,"1569.78"
"4111",57320,"1031.99"
"4112",57330,"1133.73"
"4113",57335,"688.5"
"4114",57400,"174.42"
"4115",57410,"137.7"
"4116",57415,"174.42"
"4117",57452,"107.1"
"4118",57454,"168.3"
"4119",57460,"374.7"
"4120",57500,"61.2"
"4121",57505,"76.5"
"4122",57510,"148.78"
"4123",57511,"137.7"
"4124",57513,"421.52"
"4125",57520,"523.26"
"4126",57522,"523.26"
"4127",57530,"508.73"
"4128",57540,"857.57"
"4129",57545,"1075.59"
"4130",57550,"857.57"
"4131",57555,"1235.48"
"4132",57556,"1075.59"
"4133",57700,"508.73"
"4134",57720,"508.73"
"4135",57800,"72.68"
"4136",57820,"334.31"
"4137",58100,"107.1"
"4138",58120,"392.45"
"4139",58140,"1264.55"
"4140",58145,"930.24"
"4141",58150,"1453.5"
"4142",58152,"1787.81"
"4143",58180,"1453.5"
"4144",58200,"1686.06"
"4145",58210,"2703.51"
"4146",58240,"2994.21"
"4147",58260,"1438.97"
"4148",58262,"1279.08"
"4149",58263,"1569.78"
"4150",58267,"1816.88"
"4151",58270,"1526.18"
"4152",58275,"1598.85"
"4153",58280,"1642.46"
"4154",58285,"1787.81"
"4155",58300,"91.8"
"4156",58301,"45.9"
"4157",58321,"88.98"
"4158",58322,"101.75"
"4159",58323,"72.68"
"4160",58340,"91.8"
"4161",58345,"377.91"
"4162",58350,"116.28"
"4163",58400,"930.24"
"4164",58410,"1133.73"
"4165",58520,"749.7"
"4166",58540,"1075.59"
"4167",58600,"813.96"
"4168",58605,"625.01"
"4169",58611,"421.52"
"4170",58615,"712.22"
"4171",58700,"857.57"
"4172",58720,"1031.99"
"4173",58740,"1206.41"
"4174",58750,"1715.13"
"4175",58752,"2136.65"
"4176",58760,"1787.81"
"4177",58770,"1569.78"
"4178",58800,"523.26"
"4179",58805,"857.57"
"4180",58820,"392.45"
"4181",58822,"857.57"
"4182",58825,"857.57"
"4183",58900,"857.57"
"4184",58920,"857.57"
"4185",58925,"930.24"
"4186",58940,"930.24"
"4187",58943,"1526.18"
"4188",58950,"1569.78"
"4189",58951,"1991.3"
"4190",58952,"2500.02"
"4191",58960,"1569.78"
"4192",58970,"639.54"
"4193",58974,"203.49"
"4194",58976,"799.43"
"4195",58999,"BR"
"4196",59000,"150.19"
"4197",59012,"334.31"
"4198",59015,"188.96"
"4199",59020,"72.68"
"4200",59025,"72.68"
"4201",59030,"91.8"
"4202",59050,"101.75"
"4203",59051,"45.9"
"4204",59100,"1046.52"
"4205",59120,"1075.59"
"4206",59121,"1046.52"
"4207",59130,"1002.92"
"4208",59135,"1191.87"
"4209",59136,"1162.8"
"4210",59140,"770.36"
"4211",59150,"1046.52"
"4212",59151,"1075.59"
"4213",59160,"377.91"
"4214",59200,"130.82"
"4215",59300,"261.63"
"4216",59320,"494.19"
"4217",59325,"712.22"
"4218",59350,"784.89"
"4219",59400,"1346.4"
"4220",59409,"703.8"
"4221",59410,"780.3"
"4222",59412,"247.1"
"4223",59414,"159.89"
"4224",59425,"229.5"
"4225",59426,"566.1"
"4226",59430,"76.5"
"4227",59510,"1621.8"
"4228",59514,"963.9"
"4229",59515,"1040.4"
"4230",59525,"428.4"
"4231",59610,"1499.4"
"4232",59612,"780.3"
"4233",59614,"872.1"
"4234",59618,"1805.4"
"4235",59620,"1071"
"4236",59622,"1162.8"
"4237",59812,"392.45"
"4238",59820,"392.45"
"4239",59821,"465.12"
"4240",59830,"566.87"
"4241",59840,"479.66"
"4242",59841,"523.26"
"4243",59850,"639.54"
"4244",59851,"770.36"
"4245",59852,"944.78"
"4246",59855,"523.26"
"4247",59856,"566.87"
"4248",59857,"944.78"
"4249",59866,"BR"
"4250",59870,"413.1"
"4251",59899,"BR"
"4252",60000,"91.8"
"4253",60001,"61.2"
"4254",60100,"122.4"
"4255",60200,"784.89"
"4256",60210,"1075.59"
"4257",60212,"1220.94"
"4258",60220,"1090.13"
"4259",60225,"1337.22"
"4260",60240,"1409.9"
"4261",60252,"2180.25"
"4262",60254,"2688.98"
"4263",60260,"1177.34"
"4264",60270,"1511.64"
"4265",60271,"1293.62"
"4266",60280,"857.57"
"4267",60281,"901.17"
"4268",60500,"1308.15"
"4269",60502,"1438.97"
"4270",60505,"1889.55"
"4271",60512,"261.63"
"4272",60520,"1482.57"
"4273",60521,"1511.64"
"4274",60522,"1875.02"
"4275",60540,"1395.36"
"4276",60545,"1787.81"
"4277",60600,"1424.43"
"4278",60605,"1787.81"
"4279",60699,"BR"
"4280",61000,"145.35"
"4281",61001,"107.1"
"4282",61020,"130.82"
"4283",61026,"159.89"
"4284",61050,"145.35"
"4285",61055,"232.56"
"4286",61070,"87.21"
"4287",61105,"712.22"
"4288",61106,"494.19"
"4289",61107,"784.89"
"4290",61108,"1424.43"
"4291",61120,"697.68"
"4292",61130,"581.4"
"4293",61140,"1671.53"
"4294",61150,"1962.23"
